Fecha,CodigoUnidadGeneracion,IrradiacionPanel,TemperaturaPanel,IrradiacionGlobal,TemperaturaAmbiente
2025-11-30,Uns20201,324.61,20.66,262.61,15.18
2025-11-30,Uns18128,311.49,36.86,307.32,27.75
2025-11-30,Uns10100,140.42,31.09,149.53,26.34
2025-11-30,Uns19470,510.59,41.38,442.14,27.83
2025-11-30,Uns07299,521.49,41.32,416.34,28.25
2025-11-30,Uns53072,314.33,32.67,311.23,24.31
2025-11-30,Uns07297,390.15,39.66,319.98,28.03
2025-11-30,Uns19731,365.66,,340.84,0
2025-11-30,Uns11013,273.89,36.04,252.82,26.38
2025-11-30,Uns15166,211.21,20.31,189.56,14.11
2025-10-25,Uns15902,503.37,43.71,447.91,30.22
2025-10-25,Uns20466,,,,
2025-10-25,Uns21219,,,,
2025-10-25,Uns19573,546.21,40.27,468.29,31.35
2025-10-25,Uns51562,81.51,32.93,431.49,29.69
2025-10-25,Uns15163,565.25,35.7,540.81,26.71
2025-10-25,Uns07303,421.5,39.91,,
2025-10-25,Uns10125,,,,
2025-10-25,Uns10520,360.56,43.29,346.41,24.12
2025-10-25,Uns19733,599.21,0,111,
2025-10-25,Uns15166,495.07,34.76,396.59,29.32
2025-10-25,Uns19731,560.38,42.69,551.12,28.71
2025-10-25,Uns19464,451.01,40.89,427.28,27.71
2025-10-25,Uns18125,466.52,40.58,456.83,30.32
2025-10-25,Uns19462,64.43,39.54,427.81,27.61
2025-10-25,Uns17651,548.78,45.42,537.76,28.94
2025-10-25,Uns10522,351.3,56.74,348.95,24.84
2025-10-25,Uns10524,,,,
2025-10-25,Uns07301,349.23,36.25,308.12,28.6
2025-10-25,Uns07300,,34,314.68,28.19
2025-10-25,Uns09143,,,,
2025-10-25,Uns16743,619.05,43.07,505.61,31
2025-10-25,Uns15923,316.9,15.2,276.12,27.79
2025-10-25,Uns19468,,0,,0
2025-10-25,Uns10865,560.21,41.33,470.01,35.94
2025-10-25,Uns15904,520.89,,483.27,
2025-10-25,Uns09144,236.59,30.37,239.83,24.99
2025-10-25,Uns20201,322.9,19.96,267.01,15.12
2025-10-25,Uns18128,437.64,41.43,424.06,29.44
2025-10-25,Uns10100,360.52,33.92,317.05,26.97
2025-10-25,Uns19470,661.3,47.26,543.09,28.98
2025-10-25,Uns07299,325.24,37.17,283.01,26.87
2025-10-25,Uns53072,520.39,37.56,472.6,24.09
2025-10-25,Uns07297,625.78,44.45,495.35,30.56
2025-10-25,Uns11013,351.31,38.33,333.69,27.64
2025-10-25,Uns10127,,,,
2025-09-29,Uns15902,527.85,45.28,486.46,28.95
2025-09-29,Uns20466,,,,
2025-09-29,Uns21219,,,,
2025-09-29,Uns19573,531.66,46.12,522.11,30.53
2025-09-29,Uns51562,14,29.89,81,28.12
2025-09-29,Uns15163,540.89,35.06,561.55,25.75
2025-09-29,Uns07303,517.84,38.08,400.53,28.73
2025-09-29,Uns10520,362.72,45.16,358.46,25.39
2025-09-29,Uns19733,605.63,31.21,603.88,46.38
2025-09-29,Uns10127,462.81,,98.24,
2025-09-29,Uns11013,342.52,38.58,333.75,26.92
2025-09-29,Uns15166,303.87,24.59,254,14.77
2025-09-29,Uns19731,586.33,46.57,571.02,31.51
2025-09-29,Uns19464,569.96,43.96,512.42,28.26
2025-09-29,Uns18125,474.02,42.35,467.86,31.02
2025-09-29,Uns19462,74.39,43.32,507.14,28.35
2025-09-29,Uns17651,,0,,0
2025-09-29,Uns10522,360.18,59.3,359.52,25.67
2025-09-29,Uns10524,,,,
2025-09-29,Uns09143,553.85,43.43,545.53,28.2
2025-09-29,Uns16743,766.27,48.15,688.97,30.4
2025-09-29,Uns15923,331.8,14.84,321.24,25.76
2025-09-29,Uns10865,569.16,44.3,468.09,37.54
2025-09-29,Uns15904,681.7,,579.91,29.54
2025-09-29,Uns09144,250.72,33.12,259.65,27.44
2025-09-29,Uns07299,444.71,39.85,366.57,27.5
2025-09-29,Uns07297,606.97,44.62,467.87,30.11
2025-09-29,Uns07301,435.58,41.29,391.14,29.28
2025-09-29,Uns07300,462.1,37.82,385.41,29.18
2025-09-29,Uns19468,424.42,,411.99,28.92
2025-09-29,Uns20201,292.39,19.43,300.14,14.25
2025-09-29,Uns10125,,,,
2025-09-29,Uns18128,465.86,43.2,461.88,29.74
2025-09-29,Uns10100,392.99,39.17,342.26,28.18
2025-09-29,Uns19470,573.15,43.85,478.3,29.26
2025-12-04,Uns21219,,,,
2025-12-04,Uns11013,298.32,37.5,258.11,27.6
2025-12-04,Uns19731,594.35,,528.09,0
2025-12-04,Uns19464,238.39,36.01,246.34,27.39
2025-12-04,Uns18125,504.57,40.75,490.43,29.95
2025-12-04,Uns15902,572.9,45.9,481.11,29.68
2025-12-04,Uns10524,,,,
2025-12-04,Uns18122,512.25,39.2,463.77,27.55
2025-12-04,Uns16743,586.5,42.68,482.42,30.66
2025-12-04,Uns53072,524.83,38.14,472.31,25.29
2025-12-04,Uns18126,524.38,41.27,495.12,29.17
2025-12-04,Uns19462,0.13,22.22,0.14,23.63
2025-12-04,Uns20466,,,,
2025-12-04,Uns18120,496.32,39.99,459.86,29.44
2025-12-04,Uns19573,676.27,45.04,531.02,29.73
2025-12-04,Uns51562,20,26.79,118,25.75
2025-12-04,Uns15163,406.92,30.82,401.26,23.79
2025-12-04,Uns09143,0.9,13.03,0.91,1.49
2025-12-04,Uns10865,497.35,39.37,429.79,36.97
2025-12-04,Uns10100,390.09,37.77,299.51,26.5
2025-12-04,Uns19470,434.36,39.04,407.32,28.06
2025-12-04,Uns07303,652.97,41.22,493.28,30.72
2025-12-04,Uns10125,,,,
2025-12-04,Uns10520,301.65,42.48,282.05,25.26
2025-12-04,Uns19733,579.9,,,
2025-12-04,Uns10127,624.26,,,
2025-12-04,Uns15166,296.53,23.09,229.55,14.51
2025-12-04,Uns17651,435.13,39.65,427.04,28.14
2025-12-04,Uns10522,296.43,55.59,283.2,25.7
2025-12-04,Uns07301,,6.99,483.13,30.31
2025-12-04,Uns07300,615.12,40.65,477.05,30.17
2025-12-04,Uns15923,395.39,14.87,300.52,26.1
2025-12-04,Uns19468,,0,,0
2025-12-04,Uns15904,,43.95,,29.7
2025-12-04,Uns09144,,,,
2025-12-04,Uns20201,132.03,16.27,128.81,14.28
2025-12-04,Uns18128,511.19,41.55,479.35,28.71
2025-12-04,Uns07299,565.75,42.43,475.21,28.56
2025-12-04,Uns07297,,44.38,513.13,
2025-12-05,Uns18120,510.15,41.92,472.7,29.85
2025-12-05,Uns21219,,,,
2025-12-05,Uns19573,667.6,45.46,527.68,29.74
2025-12-05,Uns51562,20,26.79,118,25.75
2025-12-05,Uns15163,389.65,32.69,378.13,23.67
2025-12-05,Uns07303,621.55,39.68,,
2025-12-05,Uns10125,,,,
2025-12-05,Uns10520,282.98,41.92,262.08,24.3
2025-12-05,Uns10127,509.67,96.67,97.12,
2025-12-05,Uns19731,343.03,,317.63,0
2025-12-05,Uns10522,276.9,53.43,264.44,24.81
2025-12-05,Uns10524,,,,
2025-12-05,Uns07301,426.06,5.43,420.78,30.18
2025-12-05,Uns18122,513.73,41.06,456.74,27.75
2025-12-05,Uns19468,,0,,0
2025-12-05,Uns10865,556.97,43.41,491.06,38.32
2025-12-05,Uns15904,,38.99,,29.26
2025-12-05,Uns09144,,,,
2025-12-05,Uns07299,499.34,39.74,442.62,28.73
2025-12-05,Uns07297,630.32,46.76,464.95,29.51
2025-12-05,Uns18126,507.74,41.89,472.07,29.25
2025-12-05,Uns15902,451.78,41.51,403.88,29.16
2025-12-05,Uns19733,351.72,,,
2025-12-05,Uns20466,,,,
2025-12-05,Uns11013,135.4,30.32,136.06,24.86
2025-12-05,Uns15166,113.23,16.42,109.98,13.29
